Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,Mode,TStep,Skip,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
0,14512,145.120000,-,0.600000,None,88.5,88.5,023,NN,FM,5.00,,"Tifton, Tiftnet Tower W4PVW [D-STAR]",,,,
